GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
OS9,0.0160276449,0.0336356046,0.0,0.14862586557865143,0.0932232923,0.0356337217,0.0,0.0616718485,0.0486022472
PIGV,0.1153990087,0.1175608627,0.0,0.0,0.0356950843,0.0368333443,0.0,0.0828684142,0.0485445893
RAB17,0.0926907398,0.0884741516,0.0,0.04609449580311775,0.1279911189,0.0222343898,0.0,0.0087648743,0.0482812213
TRAPPC5,0.165089564,0.0124715486,0.0,0.08537494391202927,0.0240128722,0.0643304596,0.0,0.0335750346,0.0481068029
MGAT4B,0.0385838027,0.114437699,0.0,0.013014884665608406,0.0699557503,0.1005841206,0.0,0.0479689207,0.0480681472
TBC1D20,0.0661050846,0.0,0.0,0.09360767900943756,0.142926831,0.0464300588,0.0,0.035239128,0.0480385977
UBE2G2,0.0786094458,0.0941798153,0.0,0.0,0.1271011014,0.0553847088,0.0,0.0214069325,0.0470852505
TXNDC12,0.0329105713,0.0,0.0,0.0,0.1100003866,0.1561362652,0.0,0.0771691278,0.0470270439
DNAJB11,0.0568411335,0.0391642574,0.0,0.0,0.0245767466,0.1331181527,0.0,0.1218176561,0.0469397433
NGLY1,0.0554386158,0.0020402626,0.0,0.0,0.0716818365,0.1579950107,0.0,0.0866112282,0.0467208692
RAB8B,0.0122063619,0.0342467046,0.0,0.0,0.1033302418,0.0891637174,0.0,0.1339266244,0.0466092063
ALG5,0.1501381019,0.1384348797,0.0,0.0,0.0443037238,0.0032270496,0.0,0.0365597051,0.0465829325
EEA1,0.0394236187,0.0013062375,0.0,0.0,0.1538768356,0.094090685,0.0,0.0834545034,0.046518985
DNAJC5,0.0914321636,0.0589136091,0.0,0.0,0.0245064734,0.0578131209,0.0,0.1365222517,0.0461484523
EXOC2,0.0445353697,0.0213901273,0.0,0.0,0.1899647501,0.0598909782,0.0,0.0521260505,0.0459884095
UBQLN4,0.0875685183,0.0108835783,0.0,0.0,0.0236142294,0.1625969437,0.0,0.082217421,0.0458600863
AP1S1,0.0760085862,0.0,0.0,0.0019095777533948421,0.1982085851,0.0156038424,0.0,0.0739462828,0.0457096093
TBC1D9B,0.079476676,0.0693885285,0.0,0.1566435694694519,0.0163014198,0.0277690531,0.0,0.0141841882,0.0454704294
RER1,0.0151636032,0.0,0.0,0.0,0.0572010288,0.1454506101,0.0,0.1443126548,0.0452659871
PSD3,0.0250638069,0.011190192,0.0,0.009482069872319698,0.0220559876,0.1337005773,0.0,0.1554944547,0.044623386
SPCS2,0.0398233652,0.0,0.0,0.0,0.0088349793,0.1939671037,0.0,0.1111375526,0.0442203751
STX5,0.026353147,0.0,0.0,0.0,0.2261918751,0.0314598182,0.0,0.068310815,0.0440394569
GBGT1,0.0370341901,0.0,0.0,0.0,0.0362153616,0.1971555335,0.0,0.080787086,0.0438990214
UGGT1,0.0788370653,0.0299461782,0.0,0.0,0.1427411343,0.0901966886,0.0,0.0087209524,0.0438052524
TBC1D23,0.0441078245,0.0405444336,0.0,0.0,0.0825304175,0.1720082784,0.0,0.0100030281,0.0436492478
QSOX2,0.0419989846,0.031392561,0.0,0.0,0.0130165273,0.1648482819,0.0,0.0946829681,0.0432424154
EXOC5,0.044697132,0.0417373033,0.0,0.0,0.1850633156,0.0393677043,0.0,0.0344673673,0.0431666028
ARFGAP1,0.0591404968,0.0314797808,0.0,0.0,0.113604105,0.0512161083,0.0,0.0887171339,0.0430197031
GALNT15,0.0296066219,0.0544098787,0.0,0.0026477896608412266,0.1052232146,0.0194402371,0.0,0.1312893261,0.0428271335
NAPB,0.0526834625,0.0,0.0,0.01570829376578331,0.1183473726,0.1360665443,0.0,0.0197185186,0.042815524
YOD1,0.0430372074,0.017825106,0.0,0.0,0.0334802722,0.1460039843,0.0,0.1012727754,0.0427024182
VAMP5,0.0,0.0144648242,0.0,0.0,0.0101514984,0.0840422979,0.0559325268,0.1751746994,0.0424707308
STX1B,0.0276597012,0.0409184883,0.0,0.0,0.110213566,0.1036773186,0.0,0.0547652394,0.0421542892
RUFY1,0.0848207244,0.0217110788,0.0,0.0,0.1217755552,0.0822332491,0.0,0.0254428731,0.0419979351
RAB11FIP2,0.0949155968,0.0277453508,0.0,0.0,0.0770958962,0.1128475516,0.0,0.0216533776,0.0417822216
TBC1D19,0.0691551667,0.0,0.0,0.0,0.1380429317,0.1173349745,0.0,0.009644652,0.0417722156
HYOU1,0.0175446648,0.0277996906,0.0,0.0,0.1501419351,0.0297248631,0.0,0.1068284826,0.0415049545
STX3,0.0487053507,0.0705681887,0.0,0.0,0.0356402467,0.0122718839,0.0,0.1634348575,0.0413275659
PIGH,0.0519123431,0.1091888736,0.0,0.0055851200595498085,0.0079095359,0.0471473479,0.0,0.1083769858,0.0412650258
RAB18,0.052639503,0.0341034422,0.0,0.0,0.1504915572,0.0672753494,0.0,0.0242966443,0.041100812
SRP9,0.0457133324,0.0110911771,0.0,0.0,0.0104812345,0.2070981324,0.0,0.0534539917,0.0409797335
PIGG,0.0449373451,0.0627641847,0.0,0.0055254604667425156,0.0433207618,0.0727832814,0.0,0.0945034393,0.0404793091
SURF4,0.0831807634,0.0,0.0,0.03274872153997421,0.1300158609,0.0496459776,0.0,0.0267858639,0.0402971484
MAP2K7,0.0371712055,0.0434052052,0.0,0.020351385697722435,0.0201196799,0.1633284773,0.0,0.037619019,0.0402493716
ANKFY1,0.0905357682,0.0,0.0,0.0,0.0669974693,0.1519027357,0.0,0.0085856376,0.0397527014
RAB21,0.1209001805,0.0107357036,0.0,0.0,0.0649705352,0.0190677948,0.0,0.1016586021,0.039666602
BCL2,0.0154142412,0.0503450256,0.0,0.0,0.0528387196,0.0706782054,0.0283630339,0.0987514536,0.0395488349
RAB31,0.0758585325,0.0,0.0,0.0,0.0076629302,0.2093154709,0.0,0.022317789,0.0393943403
GALNT5,0.0610018529,0.0584681204,0.0,0.03996812924742699,0.0755497196,0.0651971032,0.0,0.0143629418,0.0393184834
VAMP4,0.0223485612,0.0737348291,0.0,0.0,0.1920631565,0.0190789675,0.0,0.0050018113,0.0390284157
ALG1L,0.067664546,0.0822364688,0.0,0.0,0.018586984,0.0088843583,0.0331981708,0.1006802852,0.0389063516
RBSN,0.0932060319,0.0,0.0,0.0,0.0397918345,0.141339126,0.0,0.0341237737,0.0385575958
KDELR3,0.0469338904,0.0,0.0,0.0,0.0161141283,0.1437931883,0.0,0.1007388616,0.0384475086
SEC61A1,0.0673897272,0.0,0.0,0.0,0.124993947,0.0692929873,0.0,0.0455571783,0.03840423
RPN2,0.0154412775,0.0,0.0,0.0,0.2335340461,0.0465218069,0.0,0.005499446,0.0376245721
RAB25,0.0,0.024023377,0.0,0.0,0.0618715297,0.0299732339,0.0715396583,0.1128713005,0.0375348874
UGGT2,0.0759064524,0.0454187765,0.0,0.0,0.0067186083,0.106425838,0.0,0.0652397136,0.0374636736
SNAP23,0.0910993265,0.011190192,0.0,0.0,0.0410948099,0.1274730752,0.0,0.0281613132,0.0373773396
ACAP2,0.0,0.1130137925,0.0,0.0,0.0932249048,0.0082281321,0.0,0.0782386755,0.0365881881
ATF6B,0.1158725415,0.0511636423,0.0,0.07953814417123795,0.0059647598,0.0281370581,0.0,0.011387485,0.0365079539
EXOC3,0.0842632133,0.0650694102,0.0,0.0051937829703092575,0.0088095453,0.1080834659,0.0,0.020063692,0.0364353887
P4HB,0.0539655092,0.0345778899,0.0,0.05323393642902374,0.0259012638,0.0594426957,0.0,0.0631287858,0.0362812601
ARHGEF1,0.0,0.1212105282,0.0,0.055483948439359665,0.0393322795,0.009245697,0.0,0.0630027092,0.0360343953
CRYAB,0.1813967597,0.0332412103,0.0,0.0,0.0482888959,0.0044451886,0.0,0.0205952105,0.0359959081
SEC11C,0.0487745882,0.0,0.0,0.0783260241150856,0.0323390844,0.0119932715,0.0,0.1120534853,0.0354358067
USP6,0.0530806202,0.0559425936,0.0,0.0,0.15232022,0.0206009275,0.0,0.0015017644,0.0354307657
ALG9,0.030923809,0.0256462119,0.0,0.0021892108488827944,0.078773443,0.083655075,0.0,0.0592985355,0.0350607857
AP3M1,0.0156648793,0.0417426492,0.0,0.0,0.0436157858,0.0728702406,0.0,0.1055833677,0.0349346153
RAB6B,0.0964389263,0.0,0.0,0.010084628127515316,0.0051644993,0.1522720996,0.0,0.0149706991,0.0348663566
ARHGEF6,0.0267767716,0.0,0.0,0.0,0.2062474828,0.0037974006,0.0,0.0364633975,0.0341606316
BET1,0.0170889592,0.011095,0.0,0.0,0.0496356379,0.0983406882,0.0,0.0951586243,0.0339148637
WAS,0.0440127877,0.1046012862,0.0,0.0025151222944259644,0.0054753088,0.0126415069,0.0,0.0991216116,0.0335459529
DNAJC5B,0.0821314726,0.0099028172,0.0,0.0,0.0595711475,0.0515926761,0.0,0.063004027,0.0332752676
AGAP3,0.1115283507,0.0539692173,0.0,0.0,0.0452910933,0.0027170008,0.0,0.0506046823,0.033013793
HSPA1L,0.022378399,0.0452246945,0.0,0.013103598728775978,0.1161289144,0.0127530611,0.0,0.0474481103,0.0321295973
PIGX,0.0269775339,0.1244987003,0.0,0.03187745064496994,0.0291838462,0.0215883655,0.0,0.0227150973,0.0321051242
EXOC1,0.0156992036,0.0741893846,0.0,0.005026423837989569,0.0858612909,0.0599706706,0.0,0.0154823176,0.0320286614
RAB7A,0.021930831,0.1429702223,0.0,0.016438225284218788,3.6156e-05,0.0056004852,0.0,0.0682507122,0.031903329
CYTH4,0.0697437431,0.04601718,0.0,0.0,0.0691115586,0.0509720372,0.0,0.0173954873,0.0316550008
PDIA5,0.0438169053,0.0112834436,0.0,0.0,0.1042404691,0.0494864856,0.0,0.0433308657,0.0315197712
SRP72,0.0223543467,0.0458404786,0.0,0.0,0.1096576644,0.0150535253,0.0,0.0579678301,0.0313592306
GBF1,0.0355307944,0.113221883,0.0,0.0,0.0918592172,0.0032727676,0.0,0.0036458275,0.0309413112
RAB1B,0.0382467183,0.0268891993,0.0,0.0,0.1115154533,0.0202789554,0.0,0.0503462113,0.0309095672
IQSEC2,0.085850294,0.0,0.0,0.0,0.0097184482,0.1454841881,0.0,0.0056698645,0.0308403494
AGAP1,0.0306153713,0.0,0.0,0.0,0.008868858,0.1759198072,0.0,0.0273065959,0.030338829
RAB4B,0.0433917157,0.0354358954,0.0,0.0,0.0042275479,0.1001933869,0.0,0.0572099565,0.0300573128
CYTH1,0.0216102756,0.0531423251,0.0,0.0,0.0927715017,0.0582294567,0.0,0.0145221045,0.030034458
HAS2,0.0888831014,0.032622683,0.0,0.0,0.0327835658,0.0509739962,0.0,0.0344284741,0.0299614776
TXNDC5,0.0422603633,0.0189792852,0.0,0.022710051387548447,0.0066078657,0.0626612663,0.0,0.0837002829,0.0296148893
TMX1,0.0574291272,0.0216709826,0.0,0.0,0.1287120779,0.0212986279,0.0,0.0059062356,0.0293771314
ALG6,0.0816740469,0.0574860906,0.0,0.0,0.0178950566,0.0512340622,0.0,0.0248166551,0.0291382389
SKP1,0.0497713557,0.0726946061,0.0,0.0,0.0345202284,0.0465678016,0.0,0.0259706547,0.0286905808
RAB3IL1,0.0379804987,0.0,0.0,0.004179824143648148,0.0533203551,0.1161346195,0.0,0.0127390241,0.0280442902
PIGA,0.0341402223,0.0,0.0,0.003111517522484064,0.0874740124,0.0427496942,0.0,0.0542775694,0.027719127
CANX,0.0524773457,0.0108736974,0.0,0.016751017421483994,0.0434647047,0.0669897734,0.0,0.0302725226,0.0276036327
ATF6,0.0696075913,0.0376836323,0.0,0.0,0.0611694267,0.0033073627,0.0,0.0457713991,0.0271924265
MAN1A1,0.0167866161,0.0092488876,0.0,0.0,0.047472505,0.0790119046,0.0,0.0644665299,0.0271233054
RAB3B,0.0852314236,0.0268722207,0.0,0.0,0.0401869176,0.0510423528,0.0,0.0127871913,0.0270150132
COPB2,0.04542815,0.010257676,0.0,0.0012980974279344082,0.0377366182,0.0342880688,0.0,0.0806004944,0.0262011381
TBC1D2B,0.0532842167,0.0353705709,0.0,0.0,0.0125860816,0.1005592338,0.0,0.0052945978,0.0258868376
TBC1D30,0.0943574829,0.0112914371,0.0,0.005840750876814127,0.0193733229,0.0184631962,0.0,0.0470825297,0.02455109
COPZ1,0.0914710223,0.0,0.0,0.0,0.0029068135,0.040905806,0.0,0.0607633226,0.0245058706
RAB23,0.0275824628,0.0,0.0,0.0,0.1226660577,0.0022146931,0.0,0.0434966238,0.0244949797
SEC24D,0.0740672504,0.0221739319,0.0,0.0,0.0375738529,0.0530679833,0.0,0.00389628,0.0238474123
GIT2,0.0357605476,0.0,0.0,0.008521655574440956,0.0403771738,0.0550070488,0.0,0.0494805752,0.0236433751
APPL2,0.0498171644,0.0168812668,0.0,0.0,0.0,0.0483644288,0.0,0.0691572668,0.0230275158
GALNT1,0.058006779,0.0530106767,0.0,0.0,0.0240713075,0.0135424526,0.0,0.029727356,0.0222948215
VAMP7,0.0227194647,0.009320312,0.0,0.0,0.0337021458,0.0344310001,0.0,0.0739893082,0.0217702788
RAD23B,0.0430112829,0.0437185694,0.0,0.0,0.0094575109,0.04313044,0.0,0.0278818111,0.0208999518
RAB5C,0.0,0.0435734143,0.0,0.0,0.0414093063,0.0632766728,0.0,0.0187039086,0.0208704127
AP1M1,0.0575521079,0.0309208535,0.0,0.013981589116156101,0.0349381486,0.015355876,0.0,0.01373292,0.0208101869
TRAPPC9,0.045378682,0.0,0.0,0.0,0.0805680546,0.0044170342,0.0,0.0325036903,0.0203584326
RASEF,0.0093989276,0.0477618883,0.0,0.02649020031094551,0.0486028911,0.01792233,0.0,0.0029188493,0.0191368858
HSPBP1,0.0,0.0,0.0,0.0,0.0450660643,0.0522261175,0.0,0.0557633644,0.0191319433
COPB1,0.0455624204,0.0027524061,0.0,0.0,0.0231986699,0.0185760414,0.0,0.0446270182,0.0168395695
RAB10,0.071879821,0.0317524528,0.0,0.0,0.0116727002,0.0130560399,0.0,0.0019334652,0.0162868099
FBXO8,0.0393223297,0.0,0.0,0.0,0.029239336,0.0523454183,0.0,0.0087292789,0.0162045454
TBC1D14,0.018954504,0.0230797709,0.0,0.0,0.030250379,0.0380044487,0.0,0.0156920842,0.0157476483
EIF2AK3,0.0231748067,0.0093975289,0.0,0.0,0.0513992316,0.013927961,0.0,0.0272643742,0.0156454878
STX11,0.0482478283,0.0,0.0,0.0,0.0013933832,0.0212400552,0.0,0.0266348493,0.0121895145
RAB11B,0.03410422,0.0,0.0,0.0,0.0120258444,0.0,0.0,0.0474961308,0.0117032744
